Date,Time,kWh,kVARh,kW,kVAR,kVa,Power Factor
03/01/2015,09:30,31.819,16.632,63.638,33.264,71.8073032497392,0.886232980354764
03/01/2015,10:00,38.479,18.04,76.958,36.08,84.9958822532009,0.905432087841923
03/01/2015,10:30,37.208,19.296,74.416,38.592,83.8277018651949,0.887725641617437
03/01/2015,11:00,41.255,19.136,82.51,38.272,90.9540873188226,0.907160986530221
03/01/2015,11:30,35.708,19.784,71.416,39.568,81.6447916281253,0.874715952971907
03/01/2015,12:00,49.012,20.096,98.024,40.192,105.943858717719,0.92524474885493
03/01/2015,12:30,42.728,20.584,85.456,41.168,94.8553235195579,0.900908857499241
03/01/2015,13:00,43.611,20.14,87.222,40.28,96.0736987942069,0.907865531334918
03/01/2015,13:30,44.479,20.24,88.958,40.48,97.7351318615778,0.910194702170512
03/01/2015,14:00,46.264,20.432,92.528,40.864,101.149874938133,0.914761384478709
03/01/2015,14:30,40.691,20.086,81.382,40.172,90.7569259065114,0.896702919822603
03/01/2015,15:00,39.128,20.647,78.256,41.294,88.4827440804138,0.884421035459932
03/01/2015,15:30,40.416,20.335,80.832,40.67,90.4868012474748,0.893301556257615
03/01/2015,16:00,49.28,19.996,98.56,39.992,106.364625698585,0.926623857075586
03/01/2015,16:30,61.316,20.428,122.632,40.856,129.258734327704,0.948732799517222
03/01/2015,17:00,47.372,17.803,94.744,35.606,101.2136986776,0.936078824974783
03/01/2015,17:30,41.276,13.215,82.552,26.43,86.6797415778335,0.952379396561748
03/01/2015,18:00,41.988,13.576,83.976,27.152,88.2564422577751,0.951499940633044
03/01/2015,18:30,41.884,13.456,83.768,26.912,87.9848486956703,0.952073015012824
03/01/2015,19:00,39.452,13.36,78.904,26.72,83.3054596049983,0.947164811084093
03/01/2015,19:30,29.612,13.288,59.224,26.576,64.9135240146458,0.912352216665634
03/01/2015,20:00,36.312,13.364,72.624,26.728,77.3862468401201,0.938461315741063
03/01/2015,20:30,25.824,12.979,51.648,25.958,57.804269738489,0.89349800123955
03/01/2015,21:00,24.124,13.471,48.248,26.942,55.2606623195922,0.873098465302077
03/01/2015,21:30,21.288,13.18,42.576,26.36,50.0755948541802,0.850234503051383
03/01/2015,22:00,21.128,12.692,42.256,25.384,49.2941903270558,0.857220729830229
03/01/2015,22:30,13.12,6.892,26.24,13.784,29.6401147096296,0.885286794857142
03/01/2015,23:00,3.651,2.071,7.302,4.142,8.39495086346549,0.869807508758227
03/01/2015,23:30,3.48,1.884,6.96,3.768,7.91451830498862,0.879397773768978
04/01/2015,00:00,3.38,1.855,6.76,3.71,7.71113480623961,0.876653629527573
04/01/2015,00:30,4.291,3.032,8.582,6.064,10.5082253496963,0.816693488882361
04/01/2015,01:00,5.068,2.888,10.136,5.776,11.6662076100162,0.868833318446176
04/01/2015,01:30,4.668,2.964,9.336,5.928,11.0590234650262,0.844197227368326
04/01/2015,02:00,5.46,2.856,10.92,5.712,12.3236845139755,0.88609821280882
04/01/2015,02:30,3.608,2.168,7.216,4.336,8.41852718710345,0.857157348697058
04/01/2015,03:00,3.572,2.312,7.144,4.624,8.50987661485171,0.839494483758564
04/01/2015,03:30,3.992,2.515,7.984,5.03,9.43637642318279,0.846087694526184
04/01/2015,04:00,3.408,1.76,6.816,3.52,7.67127108111817,0.888510947820652
04/01/2015,04:30,4.007,1.86,8.014,3.72,8.83529286441598,0.907042931363604
04/01/2015,05:00,3.5,2.02,7.0,4.04,8.08217792429739,0.866103179807012
04/01/2015,05:30,3.176,1.776,6.352,3.552,7.27769194181782,0.872805769187395
04/01/2015,06:00,3.103,1.784,6.206,3.568,7.15857527724616,0.866933466080214
04/01/2015,06:30,12.487,9.428,24.974,18.856,31.2929640654253,0.79807084893228
04/01/2015,07:00,11.091,8.224,22.182,16.448,27.614814864489,0.803264574122059
04/01/2015,07:30,32.468,7.927,64.936,15.854,66.8433482105737,0.971465376852276
04/01/2015,08:00,23.6,8.56,47.2,17.12,50.2089075762459,0.940072235754649
04/01/2015,08:30,27.156,8.704,54.312,17.408,57.0336006227908,0.952280719969586
04/01/2015,09:00,20.676,8.284,41.352,16.568,44.5475790587996,0.928265995764578
04/01/2015,09:30,22.76,8.783,45.52,17.566,48.7917493025204,0.932944628372025
04/01/2015,10:00,30.683,10.184,61.366,20.368,64.6578811901535,0.949087728906158
04/01/2015,10:30,31.23,10.028,62.46,20.056,65.6010274309785,0.95211924127496
04/01/2015,11:00,38.4,11.675,76.8,23.35,80.2711803825009,0.956756821540268
04/01/2015,11:30,33.66,11.06,67.32,22.12,70.8609680995116,0.950029357564817
04/01/2015,12:00,32.352,12.24,64.704,24.48,69.1800404741136,0.935298670662867
04/01/2015,12:30,34.524,12.623,69.048,25.246,73.5186153297245,0.939190701056829
04/01/2015,13:00,36.744,11.948,73.488,23.896,77.275512292058,0.950986888805616
04/01/2015,13:30,36.364,12.816,72.728,25.632,77.1126552519105,0.943139630409014
04/01/2015,14:00,33.54,11.78,67.08,23.56,71.0971166785264,0.943498177335513
04/01/2015,14:30,32.156,12.583,64.312,25.166,69.0605589319982,0.931240643289692
04/01/2015,15:00,26.136,12.6,52.272,25.2,58.0293201752356,0.900786015868079
04/01/2015,15:30,37.227,12.955,74.454,25.91,78.8335334740236,0.944445788804657
04/01/2015,16:00,38.515,12.62,77.03,25.24,81.0597211936977,0.950287001725146
04/01/2015,16:30,41.77,12.432,83.54,24.864,87.1616314670624,0.958449240406314
04/01/2015,17:00,44.784,13.488,89.568,26.976,93.5421359602185,0.957515018024512
04/01/2015,17:30,44.6,13.14,89.2,26.28,92.9907436253738,0.95923525850438
04/01/2015,18:00,35.824,13.352,71.648,26.704,76.4626680151824,0.937032441451878
04/01/2015,18:30,37.076,12.94,74.152,25.88,78.5384848338698,0.944148600955092
04/01/2015,19:00,36.383,12.54,72.766,25.08,76.9668578025633,0.945419916412554
04/01/2015,19:30,31.612,11.927,63.224,23.854,67.5743087275038,0.935621823871901
04/01/2015,20:00,37.736,14.099,75.472,28.198,80.5676734180651,0.936752879509598
04/01/2015,20:30,34.848,13.711,69.696,27.422,74.8965847018407,0.930563117880796
04/01/2015,21:00,25.8,10.732,51.6,21.464,55.8861628670282,0.923305458092675
04/01/2015,21:30,14.887,7.276,29.774,14.552,33.1398853347443,0.898434097806726
04/01/2015,22:00,3.236,1.683,6.472,3.366,7.29498457846211,0.887185377688542
04/01/2015,22:30,4.092,1.247,8.184,2.494,8.55558297253904,0.956569068854453
04/01/2015,23:00,5.976,2.208,11.952,4.416,12.7417267275672,0.938021124586758
04/01/2015,23:30,3.36,1.579,6.72,3.158,7.42503872043776,0.905044439224122
05/01/2015,00:00,3.384,1.816,6.768,3.632,7.68098951958665,0.881139099713808
05/01/2015,00:30,3.248,1.667,6.496,3.334,7.30161625943188,0.889666270456299
05/01/2015,01:00,3.004,1.704,6.008,3.408,6.90727153078551,0.869806828057608
05/01/2015,01:30,3.076,1.38,6.152,2.76,6.74275907919006,0.912387113762336
05/01/2015,02:00,3.912,1.992,7.824,3.984,8.77993166260421,0.891122924042514
05/01/2015,02:30,3.68,2.336,7.36,4.672,8.71763729458848,0.844265541918596
05/01/2015,03:00,4.108,2.716,8.216,5.432,9.84934515589742,0.834168507734539
05/01/2015,03:30,3.48,1.959,6.96,3.918,7.98701446098603,0.871414992416689
05/01/2015,04:00,3.896,2.612,7.792,5.224,9.38110867648382,0.830604318093837
05/01/2015,04:30,4.792,2.296,9.584,4.592,10.6273044559757,0.901828251376905
05/01/2015,05:00,3.299,1.567,6.598,3.134,7.30449176876804,0.903280157208204
05/01/2015,05:30,2.904,1.484,5.808,2.968,6.52242286270984,0.890467816577718
05/01/2015,06:00,3.368,1.612,6.736,3.224,7.46777075170362,0.902007278610434
05/01/2015,06:30,16.36,8.747,32.72,17.494,37.1030780394296,0.881867524236226
05/01/2015,07:00,12.58,7.975,25.16,15.95,29.7897297738667,0.844586331376935
05/01/2015,07:30,28.767,8.408,57.534,16.816,59.9411311204585,0.959841771914645
05/01/2015,08:00,25.724,8.975,51.448,17.95,54.4894411790027,0.944182925208079
05/01/2015,08:30,22.184,7.286,44.368,14.572,46.6997087785352,0.950070206293029
05/01/2015,09:00,22.632,9.164,45.264,18.328,48.8338530120244,0.926897970340962
05/01/2015,09:30,19.924,8.467,39.848,16.934,43.2969236782476,0.920342557916582
05/01/2015,10:00,26.384,8.564,52.768,17.128,55.4781975193859,0.951148451199004
05/01/2015,10:30,24.136,9.503,48.272,19.006,51.8788396169382,0.930475704103525
05/01/2015,11:00,32.812,10.488,65.624,20.976,68.8948590244584,0.952523867468382
05/01/2015,11:30,28.772,10.691,57.544,21.382,61.3881258876666,0.937379993879925
05/01/2015,12:00,27.192,9.891,54.384,19.782,57.8700889925011,0.939760120178006
05/01/2015,12:30,29.168,10.764,58.336,21.528,62.1815374528485,0.93815627252286
05/01/2015,13:00,27.986,10.656,55.972,21.312,59.8921196819749,0.934546970428894
05/01/2015,13:30,27.604,10.668,55.208,21.336,59.1873973071971,0.932766116622663
05/01/2015,14:00,30.387,10.352,60.774,20.704,64.2038534669065,0.946578710068634
05/01/2015,14:30,31.903,10.576,63.806,21.152,67.2206277864169,0.949202685615416
05/01/2015,15:00,24.0,10.904,48.0,21.808,52.7218057353881,0.91043921538487
05/01/2015,15:30,29.824,10.071,59.648,20.142,62.9570011992312,0.947440290231965
05/01/2015,16:00,41.036,14.564,82.072,29.128,87.0876202453598,0.942407197968128
05/01/2015,16:30,40.7,17.172,81.4,34.344,88.3485732765391,0.921350479298916
05/01/2015,17:00,45.136,17.164,90.272,34.328,96.5787015858051,0.934698838072986
05/01/2015,17:30,40.735,17.06,81.47,34.12,88.3262995941752,0.922375327079046
05/01/2015,18:00,36.564,16.284,73.128,32.568,80.0523528698564,0.913502207916015
05/01/2015,18:30,40.172,15.952,80.344,31.904,86.446651757023,0.929405577024002
05/01/2015,19:00,37.815,16.851,75.63,33.702,82.7992850210677,0.913413677510743
05/01/2015,19:30,36.62,14.792,73.24,29.584,78.989308137241,0.927214107482984
05/01/2015,20:00,28.956,9.516,57.912,19.032,60.9591404138871,0.950013400060313
05/01/2015,20:30,28.052,10.53,56.104,21.06,59.9264749505592,0.936213917493153
05/01/2015,21:00,16.543,7.912,33.086,15.824,36.6753595756061,0.902131453043059
05/01/2015,21:30,10.372,6.084,20.744,12.168,24.0494074771085,0.86255781243985
05/01/2015,22:00,4.868,2.476,9.736,4.952,10.9230032500224,0.891329955429614
05/01/2015,22:30,5.044,1.679,10.088,3.358,10.6321963864481,0.948814891149032
05/01/2015,23:00,3.787,1.796,7.574,3.592,8.38260102832051,0.903538556592788
05/01/2015,23:30,3.091,1.72,6.182,3.44,7.07465900238308,0.873823698283451
06/01/2015,00:00,3.688,1.631,7.376,3.262,8.06511004264666,0.914556506610666
06/01/2015,00:30,4.084,2.76,8.168,5.52,9.85833657368219,0.828538094115883
06/01/2015,01:00,3.536,2.468,7.072,4.936,8.6242217040148,0.820015583944786
06/01/2015,01:30,3.679,2.34,7.358,4.68,8.7202293547819,0.843784236192114
06/01/2015,02:00,3.684,2.14,7.368,4.28,8.52091544377715,0.864696871926851
06/01/2015,02:30,3.172,1.472,6.344,2.944,6.993825848561,0.907086970431027
06/01/2015,03:00,4.283,2.6,8.566,5.2,10.0207983713874,0.854822296511296
06/01/2015,03:30,3.692,2.116,7.384,4.232,8.51079314752744,0.867606130559255
06/01/2015,04:00,3.216,1.58,6.432,3.16,7.16633797695866,0.897531074035569
06/01/2015,04:30,2.716,1.216,5.432,2.432,5.95160482559116,0.912699540622937
06/01/2015,05:00,2.924,1.219,5.848,2.438,6.33586616020257,0.923002192234883
06/01/2015,05:30,2.84,1.1,5.68,2.2,6.09117394268133,0.932496765557752
06/01/2015,06:00,3.203,1.187,6.406,2.374,6.83174940992423,0.937681647083237
06/01/2015,06:30,14.284,6.98,28.568,13.96,31.7964211822651,0.898465972721957
06/01/2015,07:00,17.228,6.848,34.456,13.696,37.0782469920033,0.929278037576428
06/01/2015,07:30,24.232,7.58,48.464,15.16,50.7797676245176,0.95439584237975
06/01/2015,08:00,33.16,9.232,66.32,18.464,68.8422951389624,0.963361247535828
06/01/2015,08:30,32.856,11.111,65.712,22.222,69.3677446656585,0.947299047416285
06/01/2015,09:00,24.14,10.019,48.28,20.038,52.2731288522124,0.923610322134625
06/01/2015,09:30,26.384,11.303,52.768,22.606,57.4063864043017,0.919200883839256
06/01/2015,10:00,31.1,12.088,62.2,24.176,66.7331911420397,0.932069899647139
06/01/2015,10:30,27.952,12.576,55.904,25.152,61.3015529982724,0.911950804845586
06/01/2015,11:00,38.323,13.207,76.646,26.414,81.0697748855885,0.945432478243619
06/01/2015,11:30,38.14,12.304,76.28,24.608,80.1510573854145,0.95170297321514
06/01/2015,12:00,37.0,12.504,74.0,25.008,78.1114588264744,0.947364198846732
06/01/2015,12:30,33.392,13.416,66.784,26.832,71.9726281304219,0.927908342346249
06/01/2015,13:00,43.144,18.476,86.288,36.952,93.8672956891803,0.919255200988078
06/01/2015,13:30,45.408,20.364,90.816,40.728,99.5304777442568,0.912444135621957
06/01/2015,14:00,42.636,19.936,85.272,39.872,94.1333649669446,0.90586371988205
06/01/2015,14:30,42.152,20.163,84.304,40.326,93.4523985780996,0.902106332250143
06/01/2015,15:00,38.331,19.384,76.662,38.768,85.9070451127264,0.89238317560307
06/01/2015,15:30,42.804,19.568,85.608,39.136,94.129464037569,0.909470802817691
06/01/2015,16:00,47.804,19.716,95.608,39.432,103.420367433113,0.924460073712375
06/01/2015,16:30,52.339,19.936,104.678,39.872,112.014552625987,0.934503573529993
06/01/2015,17:00,49.356,19.932,98.712,39.864,106.457490107554,0.92724334243718
06/01/2015,17:30,50.332,19.768,100.664,39.536,108.149600091725,0.930784756378241
06/01/2015,18:00,39.3,18.371,78.6,36.742,86.7636698163465,0.905909112768077
06/01/2015,18:30,36.047,17.263,72.094,34.526,79.9349085193697,0.901908838476798
06/01/2015,19:00,33.656,17.256,67.312,34.512,75.6437915496044,0.889854896576394
06/01/2015,19:30,36.484,15.723,72.968,31.446,79.4555221491873,0.918350271611519
06/01/2015,20:00,31.971,16.816,63.942,33.632,72.2474276358681,0.88504189236706
06/01/2015,20:30,30.323,17.744,60.646,35.488,70.2661739388164,0.863089520940734
06/01/2015,21:00,19.684,14.412,39.368,28.824,48.7920321364052,0.806853051128123
06/01/2015,21:30,7.388,5.031,14.776,10.062,17.8766327925591,0.826553843170331
06/01/2015,22:00,4.56,1.607,9.12,3.214,9.66974663577076,0.943146783986706
06/01/2015,22:30,4.096,1.632,8.192,3.264,8.81829915573292,0.928976373744797
06/01/2015,23:00,3.388,1.931,6.776,3.862,7.79930766158125,0.868794921303026
06/01/2015,23:30,3.092,1.591,6.184,3.182,6.95465311859621,0.889190871013952
07/01/2015,00:00,3.736,1.483,7.472,2.966,8.03915418436542,0.929451444406886
07/01/2015,00:30,4.592,2.887,9.184,5.774,10.8482809698127,0.846586706480024
07/01/2015,01:00,3.664,2.328,7.328,4.656,8.68205044905868,0.844040694265419
07/01/2015,01:30,3.636,2.412,7.272,4.824,8.7265571676349,0.833317449360759
07/01/2015,02:00,3.531,2.152,7.062,4.304,8.2702116055153,0.853908891868608
07/01/2015,02:30,3.499,1.711,6.998,3.422,7.78986521064389,0.898346086432097
07/01/2015,03:00,4.336,2.832,8.672,5.664,10.3578183030984,0.837241638437741
07/01/2015,03:30,3.412,1.98,6.824,3.96,7.88976552249812,0.864916749874807
07/01/2015,04:00,2.836,1.2,5.672,2.4,6.15886353152917,0.920949322423226
07/01/2015,04:30,3.123,1.3,6.246,2.6,6.76553028224691,0.92320805981073
07/01/2015,05:00,3.524,1.219,7.048,2.438,7.45777446695728,0.945056195797263
07/01/2015,05:30,3.196,1.627,6.392,3.254,7.17258670215983,0.891169264763868
07/01/2015,06:00,13.307,11.852,26.614,23.704,35.639646462893,0.7467525753014
07/01/2015,06:30,14.084,12.232,28.168,24.464,37.3084923308353,0.755002388187876
07/01/2015,07:00,16.495,11.924,32.99,23.848,40.7070902914959,0.810423926739725
07/01/2015,07:30,27.063,13.731,54.126,27.462,60.6941974162275,0.891782153174233
07/01/2015,08:00,38.156,13.763,76.312,27.526,81.1246078572957,0.940676348393376
07/01/2015,08:30,28.74,14.152,57.48,28.304,64.0707952190388,0.897132612315416
07/01/2015,09:00,30.639,14.952,61.278,29.904,68.1853532659324,0.89869739476155
07/01/2015,09:30,31.946,15.22,63.892,30.44,70.7727433409219,0.902776924783482
07/01/2015,10:00,32.712,16.08,65.424,32.16,72.9010644641078,0.897435440725324
07/01/2015,10:30,35.592,18.572,71.184,37.144,80.2922088374707,0.886561749626644
07/01/2015,11:00,40.9,19.676,81.8,39.352,90.7734542694063,0.901144515595289
07/01/2015,11:30,47.24,19.608,94.48,39.216,102.295479861038,0.923598977964758
07/01/2015,12:00,38.348,19.432,76.696,38.864,85.9807350515219,0.892013767654643
07/01/2015,12:30,39.532,19.636,79.064,39.272,88.280269596326,0.895602153864412
07/01/2015,13:00,44.732,20.355,89.464,40.71,98.2909517707505,0.91019567397374
07/01/2015,13:30,42.784,19.816,85.568,39.632,94.3004687156962,0.907397416565553
07/01/2015,14:00,42.192,20.104,84.384,40.208,93.4737546052367,0.902756081027121
07/01/2015,14:30,45.439,20.123,90.878,40.246,99.3909009919922,0.914349283214257
07/01/2015,15:00,40.7,20.12,81.4,40.24,90.8031805610354,0.896444370087732
07/01/2015,15:30,43.168,19.964,86.336,39.928,95.1217640711104,0.907636653518998
07/01/2015,16:00,49.631,20.356,99.262,40.712,107.286586300432,0.925204198163051
07/01/2015,16:30,57.636,20.344,115.272,40.688,122.242166211173,0.942980667629611
07/01/2015,17:00,54.016,20.42,108.032,40.84,115.493804162821,0.935392175327576
07/01/2015,17:30,49.351,20.564,98.702,41.128,106.928000074817,0.923069729002083
