NMI,Period,kWh Value,kVARh Value,kW,kVAR,Max kW,Demand kVA,PF,CO2,No Of Meters,Start Time,End Time,kWh Actual,kWh Estimate,Minimum Temperature,Maximum Temperature,Site ID,TOU Demand kW,TOU Demand kVA
2002107042,2016-03-13 00:30:00,16.160,0.000,32.320,0.000,32.320,32.320,1.0000,9.8576,1,2016-03-13 00:30:00,2016-03-13 00:45:00,16.160,0.000,,,"",0.000,0.000
2002107042,2016-03-13 01:00:00,16.960,0.320,33.920,0.640,33.920,33.926,0.9998,10.3456,1,2016-03-13 01:00:00,2016-03-13 01:15:00,16.960,0.000,,,"",0.000,0.000
2002107042,2016-03-13 01:30:00,15.840,0.000,31.680,0.000,31.680,31.680,1.0000,9.6624,1,2016-03-13 01:30:00,2016-03-13 01:45:00,15.840,0.000,,,"",0.000,0.000
2002107042,2016-03-13 02:00:00,16.320,0.000,32.640,0.000,32.640,32.640,1.0000,9.9552,1,2016-03-13 02:00:00,2016-03-13 02:15:00,16.320,0.000,,,"",0.000,0.000
2002107042,2016-03-13 02:30:00,15.360,0.000,30.720,0.000,30.720,30.720,1.0000,9.3696,1,2016-03-13 02:30:00,2016-03-13 02:45:00,15.360,0.000,,,"",0.000,0.000
2002107042,2016-03-13 03:00:00,16.320,0.000,32.640,0.000,32.640,32.640,1.0000,9.9552,1,2016-03-13 03:00:00,2016-03-13 03:15:00,16.320,0.000,,,"",0.000,0.000
2002107042,2016-03-13 03:30:00,15.520,0.000,31.040,0.000,31.040,31.040,1.0000,9.4672,1,2016-03-13 03:30:00,2016-03-13 03:45:00,15.520,0.000,,,"",0.000,0.000
2002107042,2016-03-13 04:00:00,16.640,0.000,33.280,0.000,33.280,33.280,1.0000,10.1504,1,2016-03-13 04:00:00,2016-03-13 04:15:00,16.640,0.000,,,"",0.000,0.000
2002107042,2016-03-13 04:30:00,15.040,0.000,30.080,0.000,30.080,30.080,1.0000,9.1744,1,2016-03-13 04:30:00,2016-03-13 04:45:00,15.040,0.000,,,"",0.000,0.000
2002107042,2016-03-13 05:00:00,16.320,0.000,32.640,0.000,32.640,32.640,1.0000,9.9552,1,2016-03-13 05:00:00,2016-03-13 05:15:00,16.320,0.000,,,"",0.000,0.000
2002107042,2016-03-13 05:30:00,14.720,0.000,29.440,0.000,29.440,29.440,1.0000,8.9792,1,2016-03-13 05:30:00,2016-03-13 05:45:00,14.720,0.000,,,"",0.000,0.000
2002107042,2016-03-13 06:00:00,16.320,0.000,32.640,0.000,32.640,32.640,1.0000,9.9552,1,2016-03-13 06:00:00,2016-03-13 06:15:00,16.320,0.000,,,"",0.000,0.000
2002107042,2016-03-13 06:30:00,15.040,0.000,30.080,0.000,30.080,30.080,1.0000,9.1744,1,2016-03-13 06:30:00,2016-03-13 06:45:00,15.040,0.000,,,"",0.000,0.000
2002107042,2016-03-13 07:00:00,15.520,0.000,31.040,0.000,31.040,31.040,1.0000,9.4672,1,2016-03-13 07:00:00,2016-03-13 07:15:00,15.520,0.000,,,"",0.000,0.000
2002107042,2016-03-13 07:30:00,16.960,0.000,33.920,0.000,33.920,33.920,1.0000,10.3456,1,2016-03-13 07:30:00,2016-03-13 07:45:00,16.960,0.000,,,"",0.000,0.000
2002107042,2016-03-13 08:00:00,16.960,0.000,33.920,0.000,33.920,33.920,1.0000,10.3456,1,2016-03-13 08:00:00,2016-03-13 08:15:00,16.960,0.000,,,"",0.000,0.000
2002107042,2016-03-13 08:30:00,18.080,0.000,36.160,0.000,36.160,36.160,1.0000,11.0288,1,2016-03-13 08:30:00,2016-03-13 08:45:00,18.080,0.000,,,"",0.000,0.000
2002107042,2016-03-13 09:00:00,17.920,0.160,35.840,0.320,35.840,35.841,1.0000,10.9312,1,2016-03-13 09:00:00,2016-03-13 09:15:00,17.920,0.000,,,"",0.000,0.000
2002107042,2016-03-13 09:30:00,19.200,0.480,38.400,0.960,38.400,38.412,0.9997,11.7120,1,2016-03-13 09:30:00,2016-03-13 09:45:00,19.200,0.000,,,"",0.000,0.000
2002107042,2016-03-13 10:00:00,19.040,0.320,38.080,0.640,38.080,38.085,0.9999,11.6144,1,2016-03-13 10:00:00,2016-03-13 10:15:00,19.040,0.000,,,"",0.000,0.000
2002107042,2016-03-13 10:30:00,20.000,0.480,40.000,0.960,40.000,40.012,0.9997,12.2000,1,2016-03-13 10:30:00,2016-03-13 10:45:00,20.000,0.000,,,"",0.000,0.000
2002107042,2016-03-13 11:00:00,20.320,0.800,40.640,1.600,40.640,40.671,0.9992,12.3952,1,2016-03-13 11:00:00,2016-03-13 11:15:00,20.320,0.000,,,"",0.000,0.000
2002107042,2016-03-13 11:30:00,20.320,0.800,40.640,1.600,40.640,40.671,0.9992,12.3952,1,2016-03-13 11:30:00,2016-03-13 11:45:00,20.320,0.000,,,"",0.000,0.000
2002107042,2016-03-13 12:00:00,20.000,0.640,40.000,1.280,40.000,40.020,0.9995,12.2000,1,2016-03-13 12:00:00,2016-03-13 12:15:00,20.000,0.000,,,"",0.000,0.000
2002107042,2016-03-13 12:30:00,20.320,0.640,40.640,1.280,40.640,40.660,0.9995,12.3952,1,2016-03-13 12:30:00,2016-03-13 12:45:00,20.320,0.000,,,"",0.000,0.000
2002107042,2016-03-13 13:00:00,20.320,0.960,40.640,1.920,40.640,40.685,0.9989,12.3952,1,2016-03-13 13:00:00,2016-03-13 13:15:00,20.320,0.000,,,"",0.000,0.000
2002107042,2016-03-13 13:30:00,20.480,0.960,40.960,1.920,40.960,41.005,0.9989,12.4928,1,2016-03-13 13:30:00,2016-03-13 13:45:00,20.480,0.000,,,"",0.000,0.000
2002107042,2016-03-13 14:00:00,20.640,0.800,41.280,1.600,41.280,41.311,0.9992,12.5904,1,2016-03-13 14:00:00,2016-03-13 14:15:00,20.640,0.000,,,"",0.000,0.000
2002107042,2016-03-13 14:30:00,22.400,1.280,44.800,2.560,44.800,44.873,0.9984,13.6640,1,2016-03-13 14:30:00,2016-03-13 14:45:00,22.400,0.000,,,"",0.000,0.000
2002107042,2016-03-13 15:00:00,20.960,0.960,41.920,1.920,41.920,41.964,0.9990,12.7856,1,2016-03-13 15:00:00,2016-03-13 15:15:00,20.960,0.000,,,"",0.000,0.000
2002107042,2016-03-13 15:30:00,22.080,1.120,44.160,2.240,44.160,44.217,0.9987,13.4688,1,2016-03-13 15:30:00,2016-03-13 15:45:00,22.080,0.000,,,"",0.000,0.000
2002107042,2016-03-13 16:00:00,21.920,1.120,43.840,2.240,43.840,43.897,0.9987,13.3712,1,2016-03-13 16:00:00,2016-03-13 16:15:00,21.920,0.000,,,"",0.000,0.000
2002107042,2016-03-13 16:30:00,21.600,0.960,43.200,1.920,43.200,43.243,0.9990,13.1760,1,2016-03-13 16:30:00,2016-03-13 16:45:00,21.600,0.000,,,"",0.000,0.000
2002107042,2016-03-13 17:00:00,20.000,0.960,40.000,1.920,40.000,40.046,0.9988,12.2000,1,2016-03-13 17:00:00,2016-03-13 17:15:00,20.000,0.000,,,"",0.000,0.000
2002107042,2016-03-13 17:30:00,22.080,1.280,44.160,2.560,44.160,44.234,0.9983,13.4688,1,2016-03-13 17:30:00,2016-03-13 17:45:00,22.080,0.000,,,"",0.000,0.000
2002107042,2016-03-13 18:00:00,20.640,0.960,41.280,1.920,41.280,41.325,0.9989,12.5904,1,2016-03-13 18:00:00,2016-03-13 18:15:00,20.640,0.000,,,"",0.000,0.000
2002107042,2016-03-13 18:30:00,20.640,0.800,41.280,1.600,41.280,41.311,0.9992,12.5904,1,2016-03-13 18:30:00,2016-03-13 18:45:00,20.640,0.000,,,"",0.000,0.000
2002107042,2016-03-13 19:00:00,21.120,1.280,42.240,2.560,42.240,42.318,0.9982,12.8832,1,2016-03-13 19:00:00,2016-03-13 19:15:00,21.120,0.000,,,"",0.000,0.000
2002107042,2016-03-13 19:30:00,20.000,0.640,40.000,1.280,40.000,40.020,0.9995,12.2000,1,2016-03-13 19:30:00,2016-03-13 19:45:00,20.000,0.000,,,"",0.000,0.000
2002107042,2016-03-13 20:00:00,18.080,0.480,36.160,0.960,36.160,36.173,0.9996,11.0288,1,2016-03-13 20:00:00,2016-03-13 20:15:00,18.080,0.000,,,"",0.000,0.000
2002107042,2016-03-13 20:30:00,17.280,0.320,34.560,0.640,34.560,34.566,0.9998,10.5408,1,2016-03-13 20:30:00,2016-03-13 20:45:00,17.280,0.000,,,"",0.000,0.000
2002107042,2016-03-13 21:00:00,17.280,0.480,34.560,0.960,34.560,34.573,0.9996,10.5408,1,2016-03-13 21:00:00,2016-03-13 21:15:00,17.280,0.000,,,"",0.000,0.000
2002107042,2016-03-13 21:30:00,16.320,0.160,32.640,0.320,32.640,32.642,1.0000,9.9552,1,2016-03-13 21:30:00,2016-03-13 21:45:00,16.320,0.000,,,"",0.000,0.000
2002107042,2016-03-13 22:00:00,16.800,0.480,33.600,0.960,33.600,33.614,0.9996,10.2480,1,2016-03-13 22:00:00,2016-03-13 22:15:00,16.800,0.000,,,"",0.000,0.000
2002107042,2016-03-13 22:30:00,16.800,0.160,33.600,0.320,33.600,33.602,1.0000,10.2480,1,2016-03-13 22:30:00,2016-03-13 22:45:00,16.800,0.000,,,"",0.000,0.000
2002107042,2016-03-13 23:00:00,16.160,0.000,32.320,0.000,32.320,32.320,1.0000,9.8576,1,2016-03-13 23:00:00,2016-03-13 23:15:00,16.160,0.000,,,"",0.000,0.000
2002107042,2016-03-13 23:30:00,15.040,0.000,30.080,0.000,30.080,30.080,1.0000,9.1744,1,2016-03-13 23:30:00,2016-03-13 23:45:00,15.040,0.000,,,"",0.000,0.000
2002107042,2016-03-14 00:00:00,16.320,0.000,32.640,0.000,32.640,32.640,1.0000,9.9552,1,2016-03-14 00:00:00,2016-03-14 00:15:00,16.320,0.000,,,"",0.000,0.000
2002107042,2016-03-14 00:30:00,15.200,0.000,30.400,0.000,30.400,30.400,1.0000,9.2720,1,2016-03-14 00:30:00,2016-03-14 00:45:00,15.200,0.000,,,"",0.000,0.000
2002107042,2016-03-14 01:00:00,16.480,0.000,32.960,0.000,32.960,32.960,1.0000,10.0528,1,2016-03-14 01:00:00,2016-03-14 01:15:00,16.480,0.000,,,"",0.000,0.000
2002107042,2016-03-14 01:30:00,14.880,0.000,29.760,0.000,29.760,29.760,1.0000,9.0768,1,2016-03-14 01:30:00,2016-03-14 01:45:00,14.880,0.000,,,"",0.000,0.000
2002107042,2016-03-14 02:00:00,16.160,0.000,32.320,0.000,32.320,32.320,1.0000,9.8576,1,2016-03-14 02:00:00,2016-03-14 02:15:00,16.160,0.000,,,"",0.000,0.000
2002107042,2016-03-14 02:30:00,15.200,0.000,30.400,0.000,30.400,30.400,1.0000,9.2720,1,2016-03-14 02:30:00,2016-03-14 02:45:00,15.200,0.000,,,"",0.000,0.000
2002107042,2016-03-14 03:00:00,16.160,0.000,32.320,0.000,32.320,32.320,1.0000,9.8576,1,2016-03-14 03:00:00,2016-03-14 03:15:00,16.160,0.000,,,"",0.000,0.000
2002107042,2016-03-14 03:30:00,15.520,0.000,31.040,0.000,31.040,31.040,1.0000,9.4672,1,2016-03-14 03:30:00,2016-03-14 03:45:00,15.520,0.000,,,"",0.000,0.000
2002107042,2016-03-14 04:00:00,15.840,0.000,31.680,0.000,31.680,31.680,1.0000,9.6624,1,2016-03-14 04:00:00,2016-03-14 04:15:00,15.840,0.000,,,"",0.000,0.000
2002107042,2016-03-14 04:30:00,15.520,0.000,31.040,0.000,31.040,31.040,1.0000,9.4672,1,2016-03-14 04:30:00,2016-03-14 04:45:00,15.520,0.000,,,"",0.000,0.000
2002107042,2016-03-14 05:00:00,15.680,0.000,31.360,0.000,31.360,31.360,1.0000,9.5648,1,2016-03-14 05:00:00,2016-03-14 05:15:00,15.680,0.000,,,"",0.000,0.000
2002107042,2016-03-14 05:30:00,15.840,0.000,31.680,0.000,31.680,31.680,1.0000,9.6624,1,2016-03-14 05:30:00,2016-03-14 05:45:00,15.840,0.000,,,"",0.000,0.000
2002107042,2016-03-14 06:00:00,15.200,0.000,30.400,0.000,30.400,30.400,1.0000,9.2720,1,2016-03-14 06:00:00,2016-03-14 06:15:00,15.200,0.000,,,"",0.000,0.000
2002107042,2016-03-14 06:30:00,15.040,0.000,30.080,0.000,30.080,30.080,1.0000,9.1744,1,2016-03-14 06:30:00,2016-03-14 06:45:00,15.040,0.000,,,"",0.000,0.000
2002107042,2016-03-14 07:00:00,16.000,0.000,32.000,0.000,32.000,32.000,1.0000,9.7600,1,2016-03-14 07:00:00,2016-03-14 07:15:00,16.000,0.000,,,"",0.000,0.000
2002107042,2016-03-14 07:30:00,16.320,0.000,32.640,0.000,32.640,32.640,1.0000,9.9552,1,2016-03-14 07:30:00,2016-03-14 07:45:00,16.320,0.000,,,"",0.000,0.000
2002107042,2016-03-14 08:00:00,16.960,0.000,33.920,0.000,33.920,33.920,1.0000,10.3456,1,2016-03-14 08:00:00,2016-03-14 08:15:00,16.960,0.000,,,"",0.000,0.000
2002107042,2016-03-14 08:30:00,17.280,0.000,34.560,0.000,34.560,34.560,1.0000,10.5408,1,2016-03-14 08:30:00,2016-03-14 08:45:00,17.280,0.000,,,"",0.000,0.000
2002107042,2016-03-14 09:00:00,16.480,0.000,32.960,0.000,32.960,32.960,1.0000,10.0528,1,2016-03-14 09:00:00,2016-03-14 09:15:00,16.480,0.000,,,"",0.000,0.000
2002107042,2016-03-14 09:30:00,18.240,0.160,36.480,0.320,36.480,36.481,1.0000,11.1264,1,2016-03-14 09:30:00,2016-03-14 09:45:00,18.240,0.000,,,"",0.000,0.000
2002107042,2016-03-14 10:00:00,17.440,0.320,34.880,0.640,34.880,34.886,0.9998,10.6384,1,2016-03-14 10:00:00,2016-03-14 10:15:00,17.440,0.000,,,"",0.000,0.000
2002107042,2016-03-14 10:30:00,16.800,0.160,33.600,0.320,33.600,33.602,1.0000,10.2480,1,2016-03-14 10:30:00,2016-03-14 10:45:00,16.800,0.000,,,"",0.000,0.000
2002107042,2016-03-14 11:00:00,18.560,0.320,37.120,0.640,37.120,37.126,0.9999,11.3216,1,2016-03-14 11:00:00,2016-03-14 11:15:00,18.560,0.000,,,"",0.000,0.000
2002107042,2016-03-14 11:30:00,19.840,0.480,39.680,0.960,39.680,39.692,0.9997,12.1024,1,2016-03-14 11:30:00,2016-03-14 11:45:00,19.840,0.000,,,"",0.000,0.000
2002107042,2016-03-14 12:00:00,17.760,0.160,35.520,0.320,35.520,35.521,1.0000,10.8336,1,2016-03-14 12:00:00,2016-03-14 12:15:00,17.760,0.000,,,"",0.000,0.000
2002107042,2016-03-14 12:30:00,19.200,0.480,38.400,0.960,38.400,38.412,0.9997,11.7120,1,2016-03-14 12:30:00,2016-03-14 12:45:00,19.200,0.000,,,"",0.000,0.000
2002107042,2016-03-14 13:00:00,18.240,0.320,36.480,0.640,36.480,36.486,0.9998,11.1264,1,2016-03-14 13:00:00,2016-03-14 13:15:00,18.240,0.000,,,"",0.000,0.000
2002107042,2016-03-14 13:30:00,18.400,0.480,36.800,0.960,36.800,36.813,0.9997,11.2240,1,2016-03-14 13:30:00,2016-03-14 13:45:00,18.400,0.000,,,"",0.000,0.000
2002107042,2016-03-14 14:00:00,19.360,0.640,38.720,1.280,38.720,38.741,0.9995,11.8096,1,2016-03-14 14:00:00,2016-03-14 14:15:00,19.360,0.000,,,"",0.000,0.000
2002107042,2016-03-14 14:30:00,19.840,0.480,39.680,0.960,39.680,39.692,0.9997,12.1024,1,2016-03-14 14:30:00,2016-03-14 14:45:00,19.840,0.000,,,"",0.000,0.000
2002107042,2016-03-14 15:00:00,19.520,0.480,39.040,0.960,39.040,39.052,0.9997,11.9072,1,2016-03-14 15:00:00,2016-03-14 15:15:00,19.520,0.000,,,"",0.000,0.000
2002107042,2016-03-14 15:30:00,20.800,0.800,41.600,1.600,41.600,41.631,0.9993,12.6880,1,2016-03-14 15:30:00,2016-03-14 15:45:00,20.800,0.000,,,"",0.000,0.000
2002107042,2016-03-14 16:00:00,20.640,0.640,41.280,1.280,41.280,41.300,0.9995,12.5904,1,2016-03-14 16:00:00,2016-03-14 16:15:00,20.640,0.000,,,"",0.000,0.000
2002107042,2016-03-14 16:30:00,20.960,0.640,41.920,1.280,41.920,41.940,0.9995,12.7856,1,2016-03-14 16:30:00,2016-03-14 16:45:00,20.960,0.000,,,"",0.000,0.000
2002107042,2016-03-14 17:00:00,19.360,0.480,38.720,0.960,38.720,38.732,0.9997,11.8096,1,2016-03-14 17:00:00,2016-03-14 17:15:00,19.360,0.000,,,"",0.000,0.000
2002107042,2016-03-14 17:30:00,19.040,0.480,38.080,0.960,38.080,38.092,0.9997,11.6144,1,2016-03-14 17:30:00,2016-03-14 17:45:00,19.040,0.000,,,"",0.000,0.000
2002107042,2016-03-14 18:00:00,17.280,0.160,34.560,0.320,34.560,34.561,1.0000,10.5408,1,2016-03-14 18:00:00,2016-03-14 18:15:00,17.280,0.000,,,"",0.000,0.000
2002107042,2016-03-14 18:30:00,17.120,0.160,34.240,0.320,34.240,34.241,1.0000,10.4432,1,2016-03-14 18:30:00,2016-03-14 18:45:00,17.120,0.000,,,"",0.000,0.000
2002107042,2016-03-14 19:00:00,16.000,0.000,32.000,0.000,32.000,32.000,1.0000,9.7600,1,2016-03-14 19:00:00,2016-03-14 19:15:00,16.000,0.000,,,"",0.000,0.000
2002107042,2016-03-14 19:30:00,16.640,0.000,33.280,0.000,33.280,33.280,1.0000,10.1504,1,2016-03-14 19:30:00,2016-03-14 19:45:00,16.640,0.000,,,"",0.000,0.000
2002107042,2016-03-14 20:00:00,15.040,0.000,30.080,0.000,30.080,30.080,1.0000,9.1744,1,2016-03-14 20:00:00,2016-03-14 20:15:00,15.040,0.000,,,"",0.000,0.000
2002107042,2016-03-14 20:30:00,15.680,0.000,31.360,0.000,31.360,31.360,1.0000,9.5648,1,2016-03-14 20:30:00,2016-03-14 20:45:00,15.680,0.000,,,"",0.000,0.000
2002107042,2016-03-14 21:00:00,15.360,0.000,30.720,0.000,30.720,30.720,1.0000,9.3696,1,2016-03-14 21:00:00,2016-03-14 21:15:00,15.360,0.000,,,"",0.000,0.000
2002107042,2016-03-14 21:30:00,14.720,0.000,29.440,0.000,29.440,29.440,1.0000,8.9792,1,2016-03-14 21:30:00,2016-03-14 21:45:00,14.720,0.000,,,"",0.000,0.000
2002107042,2016-03-14 22:00:00,14.880,0.000,29.760,0.000,29.760,29.760,1.0000,9.0768,1,2016-03-14 22:00:00,2016-03-14 22:15:00,14.880,0.000,,,"",0.000,0.000
2002107042,2016-03-14 22:30:00,15.840,0.000,31.680,0.000,31.680,31.680,1.0000,9.6624,1,2016-03-14 22:30:00,2016-03-14 22:45:00,15.840,0.000,,,"",0.000,0.000
2002107042,2016-03-14 23:00:00,14.560,0.000,29.120,0.000,29.120,29.120,1.0000,8.8816,1,2016-03-14 23:00:00,2016-03-14 23:15:00,14.560,0.000,,,"",0.000,0.000
2002107042,2016-03-14 23:30:00,14.880,0.000,29.760,0.000,29.760,29.760,1.0000,9.0768,1,2016-03-14 23:30:00,2016-03-14 23:45:00,14.880,0.000,,,"",0.000,0.000
2002107042,2016-03-15 00:00:00,14.880,0.000,29.760,0.000,29.760,29.760,1.0000,9.0768,1,2016-03-15 00:00:00,2016-03-15 00:15:00,14.880,0.000,,,"",0.000,0.000
2002107042,2016-03-15 00:30:00,15.680,0.000,31.360,0.000,31.360,31.360,1.0000,9.5648,1,2016-03-15 00:30:00,2016-03-15 00:45:00,15.680,0.000,,,"",0.000,0.000
2002107042,2016-03-15 01:00:00,15.360,0.000,30.720,0.000,30.720,30.720,1.0000,9.3696,1,2016-03-15 01:00:00,2016-03-15 01:15:00,15.360,0.000,,,"",0.000,0.000
2002107042,2016-03-15 01:30:00,15.040,0.000,30.080,0.000,30.080,30.080,1.0000,9.1744,1,2016-03-15 01:30:00,2016-03-15 01:45:00,15.040,0.000,,,"",0.000,0.000
2002107042,2016-03-15 02:00:00,15.200,0.000,30.400,0.000,30.400,30.400,1.0000,9.2720,1,2016-03-15 02:00:00,2016-03-15 02:15:00,15.200,0.000,,,"",0.000,0.000
2002107042,2016-03-15 02:30:00,15.040,0.000,30.080,0.000,30.080,30.080,1.0000,9.1744,1,2016-03-15 02:30:00,2016-03-15 02:45:00,15.040,0.000,,,"",0.000,0.000
2002107042,2016-03-15 03:00:00,15.360,0.000,30.720,0.000,30.720,30.720,1.0000,9.3696,1,2016-03-15 03:00:00,2016-03-15 03:15:00,15.360,0.000,,,"",0.000,0.000
2002107042,2016-03-15 03:30:00,15.680,0.000,31.360,0.000,31.360,31.360,1.0000,9.5648,1,2016-03-15 03:30:00,2016-03-15 03:45:00,15.680,0.000,,,"",0.000,0.000
2002107042,2016-03-15 04:00:00,15.040,0.000,30.080,0.000,30.080,30.080,1.0000,9.1744,1,2016-03-15 04:00:00,2016-03-15 04:15:00,15.040,0.000,,,"",0.000,0.000
2002107042,2016-03-15 04:30:00,14.720,0.000,29.440,0.000,29.440,29.440,1.0000,8.9792,1,2016-03-15 04:30:00,2016-03-15 04:45:00,14.720,0.000,,,"",0.000,0.000
2002107042,2016-03-15 05:00:00,15.040,0.000,30.080,0.000,30.080,30.080,1.0000,9.1744,1,2016-03-15 05:00:00,2016-03-15 05:15:00,15.040,0.000,,,"",0.000,0.000
2002107042,2016-03-15 05:30:00,14.720,0.000,29.440,0.000,29.440,29.440,1.0000,8.9792,1,2016-03-15 05:30:00,2016-03-15 05:45:00,14.720,0.000,,,"",0.000,0.000
2002107042,2016-03-15 06:00:00,14.880,0.000,29.760,0.000,29.760,29.760,1.0000,9.0768,1,2016-03-15 06:00:00,2016-03-15 06:15:00,14.880,0.000,,,"",0.000,0.000
2002107042,2016-03-15 06:30:00,14.880,0.000,29.760,0.000,29.760,29.760,1.0000,9.0768,1,2016-03-15 06:30:00,2016-03-15 06:45:00,14.880,0.000,,,"",0.000,0.000
2002107042,2016-03-15 07:00:00,14.880,0.000,29.760,0.000,29.760,29.760,1.0000,9.0768,1,2016-03-15 07:00:00,2016-03-15 07:15:00,14.880,0.000,,,"",0.000,0.000
2002107042,2016-03-15 07:30:00,16.000,0.000,32.000,0.000,32.000,32.000,1.0000,9.7600,1,2016-03-15 07:30:00,2016-03-15 07:45:00,16.000,0.000,,,"",0.000,0.000
2002107042,2016-03-15 08:00:00,14.560,0.000,29.120,0.000,29.120,29.120,1.0000,8.8816,1,2016-03-15 08:00:00,2016-03-15 08:15:00,14.560,0.000,,,"",0.000,0.000
2002107042,2016-03-15 08:30:00,15.520,0.000,31.040,0.000,31.040,31.040,1.0000,9.4672,1,2016-03-15 08:30:00,2016-03-15 08:45:00,15.520,0.000,,,"",0.000,0.000
2002107042,2016-03-15 09:00:00,15.680,0.000,31.360,0.000,31.360,31.360,1.0000,9.5648,1,2016-03-15 09:00:00,2016-03-15 09:15:00,15.680,0.000,,,"",0.000,0.000
2002107042,2016-03-15 09:30:00,15.840,0.000,31.680,0.000,31.680,31.680,1.0000,9.6624,1,2016-03-15 09:30:00,2016-03-15 09:45:00,15.840,0.000,,,"",0.000,0.000
2002107042,2016-03-15 10:00:00,16.640,0.000,33.280,0.000,33.280,33.280,1.0000,10.1504,1,2016-03-15 10:00:00,2016-03-15 10:15:00,16.640,0.000,,,"",0.000,0.000
2002107042,2016-03-15 10:30:00,18.400,0.000,36.800,0.000,36.800,36.800,1.0000,11.2240,1,2016-03-15 10:30:00,2016-03-15 10:45:00,18.400,0.000,,,"",0.000,0.000
2002107042,2016-03-15 11:00:00,20.160,0.160,40.320,0.320,40.320,40.321,1.0000,12.2976,1,2016-03-15 11:00:00,2016-03-15 11:15:00,20.160,0.000,,,"",0.000,0.000
2002107042,2016-03-15 11:30:00,20.960,0.480,41.920,0.960,41.920,41.931,0.9997,12.7856,1,2016-03-15 11:30:00,2016-03-15 11:45:00,20.960,0.000,,,"",0.000,0.000
2002107042,2016-03-15 12:00:00,23.200,0.640,46.400,1.280,46.400,46.418,0.9996,14.1520,1,2016-03-15 12:00:00,2016-03-15 12:15:00,23.200,0.000,,,"",0.000,0.000
2002107042,2016-03-15 12:30:00,23.040,0.640,46.080,1.280,46.080,46.098,0.9996,14.0544,1,2016-03-15 12:30:00,2016-03-15 12:45:00,23.040,0.000,,,"",0.000,0.000
2002107042,2016-03-15 13:00:00,24.160,0.960,48.320,1.920,48.320,48.358,0.9992,14.7376,1,2016-03-15 13:00:00,2016-03-15 13:15:00,24.160,0.000,,,"",0.000,0.000
2002107042,2016-03-15 13:30:00,23.840,1.280,47.680,2.560,47.680,47.749,0.9986,14.5424,1,2016-03-15 13:30:00,2016-03-15 13:45:00,23.840,0.000,,,"",0.000,0.000
2002107042,2016-03-15 14:00:00,25.120,1.280,50.240,2.560,50.240,50.305,0.9987,15.3232,1,2016-03-15 14:00:00,2016-03-15 14:15:00,25.120,0.000,,,"",0.000,0.000
2002107042,2016-03-15 14:30:00,25.440,1.440,50.880,2.880,50.880,50.961,0.9984,15.5184,1,2016-03-15 14:30:00,2016-03-15 14:45:00,25.440,0.000,,,"",0.000,0.000
2002107042,2016-03-15 15:00:00,25.600,1.280,51.200,2.560,51.200,51.264,0.9988,15.6160,1,2016-03-15 15:00:00,2016-03-15 15:15:00,25.600,0.000,,,"",0.000,0.000
2002107042,2016-03-15 15:30:00,26.880,1.440,53.760,2.880,53.760,53.837,0.9986,16.3968,1,2016-03-15 15:30:00,2016-03-15 15:45:00,26.880,0.000,,,"",0.000,0.000
2002107042,2016-03-15 16:00:00,27.360,2.080,54.720,4.160,54.720,54.878,0.9971,16.6896,1,2016-03-15 16:00:00,2016-03-15 16:15:00,27.360,0.000,,,"",0.000,0.000
2002107042,2016-03-15 16:30:00,26.080,1.440,52.160,2.880,52.160,52.239,0.9985,15.9088,1,2016-03-15 16:30:00,2016-03-15 16:45:00,26.080,0.000,,,"",0.000,0.000
2002107042,2016-03-15 17:00:00,20.480,0.640,40.960,1.280,40.960,40.980,0.9995,12.4928,1,2016-03-15 17:00:00,2016-03-15 17:15:00,20.480,0.000,,,"",0.000,0.000
2002107042,2016-03-15 17:30:00,19.040,0.160,38.080,0.320,38.080,38.081,1.0000,11.6144,1,2016-03-15 17:30:00,2016-03-15 17:45:00,19.040,0.000,,,"",0.000,0.000
2002107042,2016-03-15 18:00:00,22.880,0.320,45.760,0.640,45.760,45.764,0.9999,13.9568,1,2016-03-15 18:00:00,2016-03-15 18:15:00,22.880,0.000,,,"",0.000,0.000
2002107042,2016-03-15 18:30:00,24.800,0.320,49.600,0.640,49.600,49.604,0.9999,15.1280,1,2016-03-15 18:30:00,2016-03-15 18:45:00,24.800,0.000,,,"",0.000,0.000
2002107042,2016-03-15 19:00:00,24.000,0.160,48.000,0.320,48.000,48.001,1.0000,14.6400,1,2016-03-15 19:00:00,2016-03-15 19:15:00,24.000,0.000,,,"",0.000,0.000
2002107042,2016-03-15 19:30:00,21.920,0.160,43.840,0.320,43.840,43.841,1.0000,13.3712,1,2016-03-15 19:30:00,2016-03-15 19:45:00,21.920,0.000,,,"",0.000,0.000
2002107042,2016-03-15 20:00:00,21.600,0.160,43.200,0.320,43.200,43.201,1.0000,13.1760,1,2016-03-15 20:00:00,2016-03-15 20:15:00,21.600,0.000,,,"",0.000,0.000
2002107042,2016-03-15 20:30:00,21.440,0.160,42.880,0.320,42.880,42.881,1.0000,13.0784,1,2016-03-15 20:30:00,2016-03-15 20:45:00,21.440,0.000,,,"",0.000,0.000
2002107042,2016-03-15 21:00:00,20.800,0.000,41.600,0.000,41.600,41.600,1.0000,12.6880,1,2016-03-15 21:00:00,2016-03-15 21:15:00,20.800,0.000,,,"",0.000,0.000
