Date,Time,kWh,kVARh,kW,kVAR,kVa,Power Factor,Month
24/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,4:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,4:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,5:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,5:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,6:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,6:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,7:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,7:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,8:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,8:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,9:00,0.48,0,0.96,0,0.96,1,1
24/01/2015,9:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,10:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,10:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,11:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,11:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,12:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,12:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,13:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,13:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,14:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,14:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,15:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,15:30,0.48,0,0.96,0,0.96,1,1
24/01/2015,16:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,16:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,17:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,17:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,18:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,18:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
24/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,22:30,0.48,0,0.96,0,0.96,1,1
24/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
24/01/2015,23:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,0:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,1:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,1:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,2:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,3:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,4:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,4:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,5:00,0.48,0,0.96,0,0.96,1,1
25/01/2015,5:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,6:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,6:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,7:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,7:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,8:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,8:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,9:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,9:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,10:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,10:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,11:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,11:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,12:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,12:30,0.48,0,0.96,0,0.96,1,1
25/01/2015,13:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,13:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,14:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,14:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,15:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,15:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,16:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,16:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,17:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,17:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,18:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,18:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,20:30,0.48,0,0.96,0,0.96,1,1
25/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
25/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
25/01/2015,23:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,0:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,1:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,1:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,2:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,3:00,0.48,0,0.96,0,0.96,1,1
26/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,4:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,4:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,5:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,5:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,6:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,6:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,7:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,7:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,8:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,8:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,9:00,0.48,0,0.96,0,0.96,1,1
26/01/2015,9:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,10:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,10:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,11:00,2.4,0.64,4.8,1.28,4.967735903,0.96623494,1
26/01/2015,11:30,12.96,3.68,25.92,7.36,26.94468408,0.961970826,1
26/01/2015,12:00,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
26/01/2015,12:30,12.96,3.68,25.92,7.36,26.94468408,0.961970826,1
26/01/2015,13:00,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
26/01/2015,13:30,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
26/01/2015,14:00,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
26/01/2015,14:30,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
26/01/2015,15:00,12.96,3.68,25.92,7.36,26.94468408,0.961970826,1
26/01/2015,15:30,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
26/01/2015,16:00,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
26/01/2015,16:30,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
26/01/2015,17:00,6.4,2.88,12.8,5.76,14.03629581,0.911921505,1
26/01/2015,17:30,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
26/01/2015,18:00,5.6,2.56,11.2,5.12,12.3148041,0.909474476,1
26/01/2015,18:30,5.44,2.72,10.88,5.44,12.1642098,0.894427191,1
26/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,20:30,0.48,0,0.96,0,0.96,1,1
26/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
26/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
26/01/2015,23:30,0.32,0,0.64,0,0.64,1,1
27/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
27/01/2015,0:30,0.32,0,0.64,0,0.64,1,1
27/01/2015,1:00,0.32,0,0.64,0,0.64,1,1
27/01/2015,1:30,0.32,0,0.64,0,0.64,1,1
27/01/2015,2:00,0.32,0,0.64,0,0.64,1,1
27/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
27/01/2015,3:00,0.48,0,0.96,0,0.96,1,1
27/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
27/01/2015,4:00,0.32,0,0.64,0,0.64,1,1
27/01/2015,4:30,1.12,0.64,2.24,1.28,2.579922479,0.868243142,1
27/01/2015,5:00,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
27/01/2015,5:30,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
27/01/2015,6:00,12,3.52,24,7.04,25.01122948,0.959568982,1
27/01/2015,6:30,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
27/01/2015,7:00,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
27/01/2015,7:30,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
27/01/2015,8:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
27/01/2015,8:30,12.96,3.36,25.92,6.72,26.77694531,0.967996898,1
27/01/2015,9:00,12.8,3.52,25.6,7.04,26.5503597,0.964205393,1
27/01/2015,9:30,12.8,3.36,25.6,6.72,26.46730814,0.967230965,1
27/01/2015,10:00,12.96,3.36,25.92,6.72,26.77694531,0.967996898,1
27/01/2015,10:30,12.8,3.36,25.6,6.72,26.46730814,0.967230965,1
27/01/2015,11:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
27/01/2015,11:30,13.12,3.36,26.24,6.72,27.08682336,0.968736704,1
27/01/2015,12:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
27/01/2015,12:30,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
27/01/2015,13:00,12.96,3.36,25.92,6.72,26.77694531,0.967996898,1
27/01/2015,13:30,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
27/01/2015,14:00,13.12,3.36,26.24,6.72,27.08682336,0.968736704,1
27/01/2015,14:30,11.52,1.44,23.04,2.88,23.21930232,0.992277877,1
27/01/2015,15:00,11.04,0.96,22.08,1.92,22.16332105,0.996240588,1
27/01/2015,15:30,11.04,0.96,22.08,1.92,22.16332105,0.996240588,1
27/01/2015,16:00,11.04,0.96,22.08,1.92,22.16332105,0.996240588,1
27/01/2015,16:30,11.04,0.8,22.08,1.6,22.13789511,0.997384796,1
27/01/2015,17:00,4.16,0.32,8.32,0.64,8.344579079,0.997054486,1
27/01/2015,17:30,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
27/01/2015,18:00,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
27/01/2015,18:30,3.36,0.16,6.72,0.32,6.727614733,0.998868138,1
27/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
27/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
27/01/2015,20:00,0.48,0,0.96,0,0.96,1,1
27/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
27/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
27/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
27/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
27/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
27/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
27/01/2015,23:30,0.32,0,0.64,0,0.64,1,1
28/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
28/01/2015,0:30,0.32,0,0.64,0,0.64,1,1
28/01/2015,1:00,0.32,0,0.64,0,0.64,1,1
28/01/2015,1:30,0.48,0,0.96,0,0.96,1,1
28/01/2015,2:00,0.32,0,0.64,0,0.64,1,1
28/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
28/01/2015,3:00,0.32,0,0.64,0,0.64,1,1
28/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
28/01/2015,4:00,0.32,0,0.64,0,0.64,1,1
28/01/2015,4:30,0.48,0,0.96,0,0.96,1,1
28/01/2015,5:00,5.6,2.88,11.2,5.76,12.59434794,0.889287802,1
28/01/2015,5:30,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
28/01/2015,6:00,12.48,3.36,24.96,6.72,25.84879107,0.965615759,1
28/01/2015,6:30,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
28/01/2015,7:00,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
28/01/2015,7:30,13.28,3.36,26.56,6.72,27.39693414,0.96945154,1
28/01/2015,8:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
28/01/2015,8:30,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
28/01/2015,9:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
28/01/2015,9:30,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
28/01/2015,10:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
28/01/2015,10:30,13.12,3.36,26.24,6.72,27.08682336,0.968736704,1
28/01/2015,11:00,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
28/01/2015,11:30,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
28/01/2015,12:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
28/01/2015,12:30,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
28/01/2015,13:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
28/01/2015,13:30,13.12,3.36,26.24,6.72,27.08682336,0.968736704,1
28/01/2015,14:00,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
28/01/2015,14:30,11.84,2.08,23.68,4.16,24.04262881,0.984917256,1
28/01/2015,15:00,11.04,0.96,22.08,1.92,22.16332105,0.996240588,1
28/01/2015,15:30,11.2,0.96,22.4,1.92,22.48213513,0.996346649,1
28/01/2015,16:00,11.04,0.8,22.08,1.6,22.13789511,0.997384796,1
28/01/2015,16:30,11.04,0.96,22.08,1.92,22.16332105,0.996240588,1
28/01/2015,17:00,4.16,0.32,8.32,0.64,8.344579079,0.997054486,1
28/01/2015,17:30,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
28/01/2015,18:00,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
28/01/2015,18:30,3.36,0.16,6.72,0.32,6.727614733,0.998868138,1
28/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
28/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
28/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
28/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
28/01/2015,21:00,0.48,0,0.96,0,0.96,1,1
28/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
28/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
28/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
28/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
28/01/2015,23:30,0.32,0,0.64,0,0.64,1,1
29/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
29/01/2015,0:30,0.32,0,0.64,0,0.64,1,1
29/01/2015,1:00,0.32,0,0.64,0,0.64,1,1
29/01/2015,1:30,0.32,0,0.64,0,0.64,1,1
29/01/2015,2:00,0.48,0,0.96,0,0.96,1,1
29/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
29/01/2015,3:00,0.32,0,0.64,0,0.64,1,1
29/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
29/01/2015,4:00,0.32,0,0.64,0,0.64,1,1
29/01/2015,4:30,0.48,0,0.96,0,0.96,1,1
29/01/2015,5:00,5.6,2.88,11.2,5.76,12.59434794,0.889287802,1
29/01/2015,5:30,5.76,2.72,11.52,5.44,12.73985871,0.904248647,1
29/01/2015,6:00,12.32,3.36,24.64,6.72,25.53992952,0.964763821,1
29/01/2015,6:30,14.24,3.68,28.48,7.36,29.4156421,0.968192362,1
29/01/2015,7:00,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
29/01/2015,7:30,13.44,3.52,26.88,7.04,27.78661548,0.967372223,1
29/01/2015,8:00,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
29/01/2015,8:30,13.44,3.52,26.88,7.04,27.78661548,0.967372223,1
29/01/2015,9:00,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
29/01/2015,9:30,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
29/01/2015,10:00,13.44,3.52,26.88,7.04,27.78661548,0.967372223,1
29/01/2015,10:30,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
29/01/2015,11:00,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
29/01/2015,11:30,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
29/01/2015,12:00,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
29/01/2015,12:30,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
29/01/2015,13:00,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
29/01/2015,13:30,13.44,3.52,26.88,7.04,27.78661548,0.967372223,1
29/01/2015,14:00,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
29/01/2015,14:30,11.36,1.12,22.72,2.24,22.8301555,0.995175,1
29/01/2015,15:00,11.2,1.12,22.4,2.24,22.51172139,0.99503719,1
29/01/2015,15:30,11.36,0.96,22.72,1.92,22.80098243,0.996448292,1
29/01/2015,16:00,11.2,0.96,22.4,1.92,22.48213513,0.996346649,1
29/01/2015,16:30,11.2,1.12,22.4,2.24,22.51172139,0.99503719,1
29/01/2015,17:00,4.32,0.32,8.64,0.64,8.663671277,0.997267754,1
29/01/2015,17:30,3.36,0.16,6.72,0.32,6.727614733,0.998868138,1
29/01/2015,18:00,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
29/01/2015,18:30,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
29/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
29/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
29/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
29/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
29/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
29/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
29/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
29/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
29/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
29/01/2015,23:30,0.48,0,0.96,0,0.96,1,1
30/01/2015,0:00,0.32,0,0.64,0,0.64,1,1
30/01/2015,0:30,0.32,0,0.64,0,0.64,1,1
30/01/2015,1:00,0.32,0,0.64,0,0.64,1,1
30/01/2015,1:30,0.32,0,0.64,0,0.64,1,1
30/01/2015,2:00,0.32,0,0.64,0,0.64,1,1
30/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
30/01/2015,3:00,0.32,0,0.64,0,0.64,1,1
30/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
30/01/2015,4:00,0.32,0,0.64,0,0.64,1,1
30/01/2015,4:30,0.96,0.48,1.92,0.96,2.146625258,0.894427191,1
30/01/2015,5:00,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
30/01/2015,5:30,5.6,2.72,11.2,5.44,12.45124893,0.899508159,1
30/01/2015,6:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
30/01/2015,6:30,14.08,3.68,28.16,7.36,29.10593067,0.967500415,1
30/01/2015,7:00,13.44,3.52,26.88,7.04,27.78661548,0.967372223,1
30/01/2015,7:30,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
30/01/2015,8:00,13.28,3.52,26.56,7.04,27.47717598,0.966620442,1
30/01/2015,8:30,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
30/01/2015,9:00,13.28,3.36,26.56,6.72,27.39693414,0.96945154,1
30/01/2015,9:30,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
30/01/2015,10:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
30/01/2015,10:30,13.12,3.36,26.24,6.72,27.08682336,0.968736704,1
30/01/2015,11:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
30/01/2015,11:30,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
30/01/2015,12:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
30/01/2015,12:30,13.12,3.36,26.24,6.72,27.08682336,0.968736704,1
30/01/2015,13:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
30/01/2015,13:30,12.96,3.52,25.92,7.04,26.85903945,0.965038234,1
30/01/2015,14:00,13.12,3.52,26.24,7.04,27.16798115,0.965842837,1
30/01/2015,14:30,11.52,1.76,23.04,3.52,23.3073379,0.988529883,1
30/01/2015,15:00,10.88,0.8,21.76,1.6,21.81874424,0.997307625,1
30/01/2015,15:30,11.04,0.96,22.08,1.92,22.16332105,0.996240588,1
30/01/2015,16:00,10.88,0.96,21.76,1.92,21.84454165,0.99612985,1
30/01/2015,16:30,10.88,0.96,21.76,1.92,21.84454165,0.99612985,1
30/01/2015,17:00,4.32,0.32,8.64,0.64,8.663671277,0.997267754,1
30/01/2015,17:30,3.52,0.32,7.04,0.64,7.069031051,0.995893206,1
30/01/2015,18:00,3.52,0.16,7.04,0.32,7.047268975,0.99896854,1
30/01/2015,18:30,3.36,0.32,6.72,0.64,6.750407395,0.995495473,1
30/01/2015,19:00,0.48,0,0.96,0,0.96,1,1
30/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
30/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
30/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
30/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
30/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
30/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
30/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
30/01/2015,23:00,0.32,0,0.64,0,0.64,1,1
30/01/2015,23:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,0:00,0.48,0,0.96,0,0.96,1,1
31/01/2015,0:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,1:00,0.32,0,0.64,0,0.64,1,1
31/01/2015,1:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,2:00,0.32,0,0.64,0,0.64,1,1
31/01/2015,2:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,3:00,0.32,0,0.64,0,0.64,1,1
31/01/2015,3:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,4:00,0.32,0,0.64,0,0.64,1,1
31/01/2015,4:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,5:00,0.32,0,0.64,0,0.64,1,1
31/01/2015,5:30,0.48,0,0.96,0,0.96,1,1
31/01/2015,6:00,0.32,0,0.64,0,0.64,1,1
31/01/2015,6:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,7:00,0.32,0,0.64,0,0.64,1,1
31/01/2015,7:30,1.92,0,3.84,0,3.84,1,1
31/01/2015,8:00,7.52,0.32,15.04,0.64,15.05361086,0.999095841,1
31/01/2015,8:30,7.36,0.32,14.72,0.64,14.73390647,0.999056158,1
31/01/2015,9:00,7.52,0.32,15.04,0.64,15.05361086,0.999095841,1
31/01/2015,9:30,7.52,0.32,15.04,0.64,15.05361086,0.999095841,1
31/01/2015,10:00,7.36,0.16,14.72,0.32,14.72347785,0.999763789,1
31/01/2015,10:30,7.52,0.32,15.04,0.64,15.05361086,0.999095841,1
31/01/2015,11:00,7.52,0.32,15.04,0.64,15.05361086,0.999095841,1
31/01/2015,11:30,7.36,0.32,14.72,0.64,14.73390647,0.999056158,1
31/01/2015,12:00,7.52,0.32,15.04,0.64,15.05361086,0.999095841,1
31/01/2015,12:30,7.36,0.32,14.72,0.64,14.73390647,0.999056158,1
31/01/2015,13:00,7.36,0.32,14.72,0.64,14.73390647,0.999056158,1
31/01/2015,13:30,7.52,0.32,15.04,0.64,15.05361086,0.999095841,1
31/01/2015,14:00,7.52,0.32,15.04,0.64,15.05361086,0.999095841,1
31/01/2015,14:30,7.36,0.16,14.72,0.32,14.72347785,0.999763789,1
31/01/2015,15:00,7.2,0.32,14.4,0.64,14.41421521,0.999013806,1
31/01/2015,15:30,0.8,0,1.6,0,1.6,1,1
31/01/2015,16:00,0.32,0,0.64,0,0.64,1,1
31/01/2015,16:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,17:00,0.48,0,0.96,0,0.96,1,1
31/01/2015,17:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,18:00,0.32,0,0.64,0,0.64,1,1
31/01/2015,18:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,19:00,0.32,0,0.64,0,0.64,1,1
31/01/2015,19:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,20:00,0.32,0,0.64,0,0.64,1,1
31/01/2015,20:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,21:00,0.32,0,0.64,0,0.64,1,1
31/01/2015,21:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,22:00,0.32,0,0.64,0,0.64,1,1
31/01/2015,22:30,0.32,0,0.64,0,0.64,1,1
31/01/2015,23:00,0.48,0,0.96,0,0.96,1,1
31/01/2015,23:30,0.32,0,0.64,0,0.64,1,1
1/02/2015,0:00,0.32,0,0.64,0,0.64,1,2
1/02/2015,0:30,0.32,0,0.64,0,0.64,1,2
1/02/2015,1:00,0.32,0,0.64,0,0.64,1,2
1/02/2015,1:30,0.32,0,0.64,0,0.64,1,2
1/02/2015,2:00,0.32,0,0.64,0,0.64,1,2
1/02/2015,2:30,0.32,0,0.64,0,0.64,1,2
1/02/2015,3:00,0.32,0,0.64,0,0.64,1,2
1/02/2015,3:30,0.32,0,0.64,0,0.64,1,2
1/02/2015,4:00,0.32,0,0.64,0,0.64,1,2
1/02/2015,4:30,0.32,0,0.64,0,0.64,1,2
1/02/2015,5:00,0.48,0,0.96,0,0.96,1,2
1/02/2015,5:30,0.32,0,0.64,0,0.64,1,2
1/02/2015,6:00,0.32,0,0.64,0,0.64,1,2
1/02/2015,6:30,0.32,0,0.64,0,0.64,1,2
1/02/2015,7:00,0.32,0,0.64,0,0.64,1,2
1/02/2015,7:30,0.32,0,0.64,0,0.64,1,2
1/02/2015,8:00,0.32,0,0.64,0,0.64,1,2
1/02/2015,8:30,0.32,0,0.64,0,0.64,1,2
1/02/2015,9:00,0.32,0,0.64,0,0.64,1,2
1/02/2015,9:30,0.32,0,0.64,0,0.64,1,2
1/02/2015,10:00,0.32,0,0.64,0,0.64,1,2
1/02/2015,10:30,0.32,0,0.64,0,0.64,1,2
1/02/2015,11:00,0.32,0,0.64,0,0.64,1,2
1/02/2015,11:30,0.48,0,0.96,0,0.96,1,2
1/02/2015,12:00,0.32,0,0.64,0,0.64,1,2
1/02/2015,12:30,0.32,0,0.64,0,0.64,1,2
