"NMI","NMI_Configuration","NMI_Suffix","MDM_Id","Value","UOM","Reading_Date","Quality_Method"
"4103693793","E1K1Q1","E1","N1","6.45","KWH","2/03/2016 5:00","A"
"4103693793","E1K1Q1","K1",,"2.514","KVARH","2/03/2016 5:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 5:00","A"
"4103693793","E1K1Q1","E1","N1","6.618","KWH","2/03/2016 5:15","A"
"4103693793","E1K1Q1","K1",,"2.574","KVARH","2/03/2016 5:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 5:15","A"
"4103693793","E1K1Q1","E1","N1","6.936","KWH","2/03/2016 5:30","A"
"4103693793","E1K1Q1","K1",,"2.616","KVARH","2/03/2016 5:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 5:30","A"
"4103693793","E1K1Q1","E1","N1","6.954","KWH","2/03/2016 5:45","A"
"4103693793","E1K1Q1","K1",,"2.622","KVARH","2/03/2016 5:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 5:45","A"
"4103693793","E1K1Q1","E1","N1","6.774","KWH","2/03/2016 6:00","A"
"4103693793","E1K1Q1","K1",,"2.52","KVARH","2/03/2016 6:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 6:00","A"
"4103693793","E1K1Q1","E1","N1","6.774","KWH","2/03/2016 6:15","A"
"4103693793","E1K1Q1","K1",,"2.532","KVARH","2/03/2016 6:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 6:15","A"
"4103693793","E1K1Q1","E1","N1","7.188","KWH","2/03/2016 6:30","A"
"4103693793","E1K1Q1","K1",,"2.568","KVARH","2/03/2016 6:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 6:30","A"
"4103693793","E1K1Q1","E1","N1","6.906","KWH","2/03/2016 6:45","A"
"4103693793","E1K1Q1","K1",,"2.52","KVARH","2/03/2016 6:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 6:45","A"
"4103693793","E1K1Q1","E1","N1","7.074","KWH","2/03/2016 7:00","A"
"4103693793","E1K1Q1","K1",,"2.526","KVARH","2/03/2016 7:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 7:00","A"
"4103693793","E1K1Q1","E1","N1","7.158","KWH","2/03/2016 7:15","A"
"4103693793","E1K1Q1","K1",,"2.544","KVARH","2/03/2016 7:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 7:15","A"
"4103693793","E1K1Q1","E1","N1","7.914","KWH","2/03/2016 7:30","A"
"4103693793","E1K1Q1","K1",,"2.67","KVARH","2/03/2016 7:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 7:30","A"
"4103693793","E1K1Q1","E1","N1","7.932","KWH","2/03/2016 7:45","A"
"4103693793","E1K1Q1","K1",,"2.634","KVARH","2/03/2016 7:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 7:45","A"
"4103693793","E1K1Q1","E1","N1","8.028","KWH","2/03/2016 8:00","A"
"4103693793","E1K1Q1","K1",,"2.682","KVARH","2/03/2016 8:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 8:00","A"
"4103693793","E1K1Q1","E1","N1","8.712","KWH","2/03/2016 8:15","A"
"4103693793","E1K1Q1","K1",,"2.808","KVARH","2/03/2016 8:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 8:15","A"
"4103693793","E1K1Q1","E1","N1","8.49","KWH","2/03/2016 8:30","A"
"4103693793","E1K1Q1","K1",,"2.814","KVARH","2/03/2016 8:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 8:30","A"
"4103693793","E1K1Q1","E1","N1","7.494","KWH","2/03/2016 8:45","A"
"4103693793","E1K1Q1","K1",,"2.67","KVARH","2/03/2016 8:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 8:45","A"
"4103693793","E1K1Q1","E1","N1","8.076","KWH","2/03/2016 9:00","A"
"4103693793","E1K1Q1","K1",,"2.766","KVARH","2/03/2016 9:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 9:00","A"
"4103693793","E1K1Q1","E1","N1","8.868","KWH","2/03/2016 9:15","A"
"4103693793","E1K1Q1","K1",,"2.85","KVARH","2/03/2016 9:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 9:15","A"
"4103693793","E1K1Q1","E1","N1","10.452","KWH","2/03/2016 9:30","A"
"4103693793","E1K1Q1","K1",,"3.006","KVARH","2/03/2016 9:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 9:30","A"
"4103693793","E1K1Q1","E1","N1","10.374","KWH","2/03/2016 9:45","A"
"4103693793","E1K1Q1","K1",,"3.006","KVARH","2/03/2016 9:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 9:45","A"
"4103693793","E1K1Q1","E1","N1","9.318","KWH","2/03/2016 10:00","A"
"4103693793","E1K1Q1","K1",,"2.838","KVARH","2/03/2016 10:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 10:00","A"
"4103693793","E1K1Q1","E1","N1","9.27","KWH","2/03/2016 10:15","A"
"4103693793","E1K1Q1","K1",,"2.82","KVARH","2/03/2016 10:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 10:15","A"
"4103693793","E1K1Q1","E1","N1","8.61","KWH","2/03/2016 10:30","A"
"4103693793","E1K1Q1","K1",,"2.754","KVARH","2/03/2016 10:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 10:30","A"
"4103693793","E1K1Q1","E1","N1","9.144","KWH","2/03/2016 10:45","A"
"4103693793","E1K1Q1","K1",,"2.832","KVARH","2/03/2016 10:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 10:45","A"
"4103693793","E1K1Q1","E1","N1","9.93","KWH","2/03/2016 11:00","A"
"4103693793","E1K1Q1","K1",,"2.97","KVARH","2/03/2016 11:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 11:00","A"
"4103693793","E1K1Q1","E1","N1","9.996","KWH","2/03/2016 11:15","A"
"4103693793","E1K1Q1","K1",,"2.952","KVARH","2/03/2016 11:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 11:15","A"
"4103693793","E1K1Q1","E1","N1","10.296","KWH","2/03/2016 11:30","A"
"4103693793","E1K1Q1","K1",,"3.006","KVARH","2/03/2016 11:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 11:30","A"
"4103693793","E1K1Q1","E1","N1","10.134","KWH","2/03/2016 11:45","A"
"4103693793","E1K1Q1","K1",,"2.988","KVARH","2/03/2016 11:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 11:45","A"
"4103693793","E1K1Q1","E1","N1","9.69","KWH","2/03/2016 12:00","A"
"4103693793","E1K1Q1","K1",,"2.946","KVARH","2/03/2016 12:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 12:00","A"
"4103693793","E1K1Q1","E1","N1","10.308","KWH","2/03/2016 12:15","A"
"4103693793","E1K1Q1","K1",,"2.988","KVARH","2/03/2016 12:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 12:15","A"
"4103693793","E1K1Q1","E1","N1","10.932","KWH","2/03/2016 12:30","A"
"4103693793","E1K1Q1","K1",,"3.036","KVARH","2/03/2016 12:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 12:30","A"
"4103693793","E1K1Q1","E1","N1","11.166","KWH","2/03/2016 12:45","A"
"4103693793","E1K1Q1","K1",,"3.072","KVARH","2/03/2016 12:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 12:45","A"
"4103693793","E1K1Q1","E1","N1","10.632","KWH","2/03/2016 13:00","A"
"4103693793","E1K1Q1","K1",,"2.946","KVARH","2/03/2016 13:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 13:00","A"
"4103693793","E1K1Q1","E1","N1","8.328","KWH","2/03/2016 13:15","A"
"4103693793","E1K1Q1","K1",,"2.706","KVARH","2/03/2016 13:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 13:15","A"
"4103693793","E1K1Q1","E1","N1","8.286","KWH","2/03/2016 13:30","A"
"4103693793","E1K1Q1","K1",,"2.694","KVARH","2/03/2016 13:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 13:30","A"
"4103693793","E1K1Q1","E1","N1","10.188","KWH","2/03/2016 13:45","A"
"4103693793","E1K1Q1","K1",,"2.874","KVARH","2/03/2016 13:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 13:45","A"
"4103693793","E1K1Q1","E1","N1","10.74","KWH","2/03/2016 14:00","A"
"4103693793","E1K1Q1","K1",,"2.94","KVARH","2/03/2016 14:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 14:00","A"
"4103693793","E1K1Q1","E1","N1","10.344","KWH","2/03/2016 14:15","A"
"4103693793","E1K1Q1","K1",,"2.886","KVARH","2/03/2016 14:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 14:15","A"
"4103693793","E1K1Q1","E1","N1","10.704","KWH","2/03/2016 14:30","A"
"4103693793","E1K1Q1","K1",,"2.898","KVARH","2/03/2016 14:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 14:30","A"
"4103693793","E1K1Q1","E1","N1","9.264","KWH","2/03/2016 14:45","A"
"4103693793","E1K1Q1","K1",,"2.742","KVARH","2/03/2016 14:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 14:45","A"
"4103693793","E1K1Q1","E1","N1","9.132","KWH","2/03/2016 15:00","A"
"4103693793","E1K1Q1","K1",,"2.736","KVARH","2/03/2016 15:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 15:00","A"
"4103693793","E1K1Q1","E1","N1","9.678","KWH","2/03/2016 15:15","A"
"4103693793","E1K1Q1","K1",,"2.814","KVARH","2/03/2016 15:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 15:15","A"
"4103693793","E1K1Q1","E1","N1","10.314","KWH","2/03/2016 15:30","A"
"4103693793","E1K1Q1","K1",,"2.892","KVARH","2/03/2016 15:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 15:30","A"
"4103693793","E1K1Q1","E1","N1","10.212","KWH","2/03/2016 15:45","A"
"4103693793","E1K1Q1","K1",,"2.886","KVARH","2/03/2016 15:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 15:45","A"
"4103693793","E1K1Q1","E1","N1","9.156","KWH","2/03/2016 16:00","A"
"4103693793","E1K1Q1","K1",,"2.694","KVARH","2/03/2016 16:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 16:00","A"
"4103693793","E1K1Q1","E1","N1","7.668","KWH","2/03/2016 16:15","A"
"4103693793","E1K1Q1","K1",,"2.586","KVARH","2/03/2016 16:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 16:15","A"
"4103693793","E1K1Q1","E1","N1","7.572","KWH","2/03/2016 16:30","A"
"4103693793","E1K1Q1","K1",,"2.562","KVARH","2/03/2016 16:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 16:30","A"
"4103693793","E1K1Q1","E1","N1","8.886","KWH","2/03/2016 16:45","A"
"4103693793","E1K1Q1","K1",,"2.7","KVARH","2/03/2016 16:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 16:45","A"
"4103693793","E1K1Q1","E1","N1","9.702","KWH","2/03/2016 17:00","A"
"4103693793","E1K1Q1","K1",,"2.844","KVARH","2/03/2016 17:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 17:00","A"
"4103693793","E1K1Q1","E1","N1","9.666","KWH","2/03/2016 17:15","A"
"4103693793","E1K1Q1","K1",,"2.862","KVARH","2/03/2016 17:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 17:15","A"
"4103693793","E1K1Q1","E1","N1","8.43","KWH","2/03/2016 17:30","A"
"4103693793","E1K1Q1","K1",,"2.688","KVARH","2/03/2016 17:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 17:30","A"
"4103693793","E1K1Q1","E1","N1","7.242","KWH","2/03/2016 17:45","A"
"4103693793","E1K1Q1","K1",,"2.574","KVARH","2/03/2016 17:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 17:45","A"
"4103693793","E1K1Q1","E1","N1","6.618","KWH","2/03/2016 18:00","A"
"4103693793","E1K1Q1","K1",,"2.52","KVARH","2/03/2016 18:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 18:00","A"
"4103693793","E1K1Q1","E1","N1","7.23","KWH","2/03/2016 18:15","A"
"4103693793","E1K1Q1","K1",,"2.664","KVARH","2/03/2016 18:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 18:15","A"
"4103693793","E1K1Q1","E1","N1","7.374","KWH","2/03/2016 18:30","A"
"4103693793","E1K1Q1","K1",,"2.688","KVARH","2/03/2016 18:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 18:30","A"
"4103693793","E1K1Q1","E1","N1","7.83","KWH","2/03/2016 18:45","A"
"4103693793","E1K1Q1","K1",,"2.724","KVARH","2/03/2016 18:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 18:45","A"
"4103693793","E1K1Q1","E1","N1","7.842","KWH","2/03/2016 19:00","A"
"4103693793","E1K1Q1","K1",,"2.73","KVARH","2/03/2016 19:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 19:00","A"
"4103693793","E1K1Q1","E1","N1","8.52","KWH","2/03/2016 19:15","A"
"4103693793","E1K1Q1","K1",,"2.802","KVARH","2/03/2016 19:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 19:15","A"
"4103693793","E1K1Q1","E1","N1","7.806","KWH","2/03/2016 19:30","A"
"4103693793","E1K1Q1","K1",,"2.664","KVARH","2/03/2016 19:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 19:30","A"
"4103693793","E1K1Q1","E1","N1","7.482","KWH","2/03/2016 19:45","A"
"4103693793","E1K1Q1","K1",,"2.538","KVARH","2/03/2016 19:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 19:45","A"
"4103693793","E1K1Q1","E1","N1","6.66","KWH","2/03/2016 20:00","A"
"4103693793","E1K1Q1","K1",,"2.526","KVARH","2/03/2016 20:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 20:00","A"
"4103693793","E1K1Q1","E1","N1","7.836","KWH","2/03/2016 20:15","A"
"4103693793","E1K1Q1","K1",,"2.688","KVARH","2/03/2016 20:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 20:15","A"
"4103693793","E1K1Q1","E1","N1","8.088","KWH","2/03/2016 20:30","A"
"4103693793","E1K1Q1","K1",,"2.694","KVARH","2/03/2016 20:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 20:30","A"
"4103693793","E1K1Q1","E1","N1","8.028","KWH","2/03/2016 20:45","A"
"4103693793","E1K1Q1","K1",,"2.718","KVARH","2/03/2016 20:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 20:45","A"
"4103693793","E1K1Q1","E1","N1","6.966","KWH","2/03/2016 21:00","A"
"4103693793","E1K1Q1","K1",,"2.586","KVARH","2/03/2016 21:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 21:00","A"
"4103693793","E1K1Q1","E1","N1","6.456","KWH","2/03/2016 21:15","A"
"4103693793","E1K1Q1","K1",,"2.514","KVARH","2/03/2016 21:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 21:15","A"
"4103693793","E1K1Q1","E1","N1","6.498","KWH","2/03/2016 21:30","A"
"4103693793","E1K1Q1","K1",,"2.514","KVARH","2/03/2016 21:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 21:30","A"
"4103693793","E1K1Q1","E1","N1","6.768","KWH","2/03/2016 21:45","A"
"4103693793","E1K1Q1","K1",,"2.538","KVARH","2/03/2016 21:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 21:45","A"
"4103693793","E1K1Q1","E1","N1","7.536","KWH","2/03/2016 22:00","A"
"4103693793","E1K1Q1","K1",,"2.664","KVARH","2/03/2016 22:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 22:00","A"
"4103693793","E1K1Q1","E1","N1","7.578","KWH","2/03/2016 22:15","A"
"4103693793","E1K1Q1","K1",,"2.694","KVARH","2/03/2016 22:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 22:15","A"
"4103693793","E1K1Q1","E1","N1","7.428","KWH","2/03/2016 22:30","A"
"4103693793","E1K1Q1","K1",,"2.67","KVARH","2/03/2016 22:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 22:30","A"
"4103693793","E1K1Q1","E1","N1","6.87","KWH","2/03/2016 22:45","A"
"4103693793","E1K1Q1","K1",,"2.568","KVARH","2/03/2016 22:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 22:45","A"
"4103693793","E1K1Q1","E1","N1","6.462","KWH","2/03/2016 23:00","A"
"4103693793","E1K1Q1","K1",,"2.496","KVARH","2/03/2016 23:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 23:00","A"
"4103693793","E1K1Q1","E1","N1","6.378","KWH","2/03/2016 23:15","A"
"4103693793","E1K1Q1","K1",,"2.49","KVARH","2/03/2016 23:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 23:15","A"
"4103693793","E1K1Q1","E1","N1","6.528","KWH","2/03/2016 23:30","A"
"4103693793","E1K1Q1","K1",,"2.526","KVARH","2/03/2016 23:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 23:30","A"
"4103693793","E1K1Q1","E1","N1","7.452","KWH","2/03/2016 23:45","A"
"4103693793","E1K1Q1","K1",,"2.646","KVARH","2/03/2016 23:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","2/03/2016 23:45","A"
"4103693793","E1K1Q1","E1","N1","8.076","KWH","3/03/2016 0:00","A"
"4103693793","E1K1Q1","K1",,"2.76","KVARH","3/03/2016 0:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 0:00","A"
"4103693793","E1K1Q1","E1","N1","7.494","KWH","3/03/2016 0:15","A"
"4103693793","E1K1Q1","K1",,"2.7","KVARH","3/03/2016 0:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 0:15","A"
"4103693793","E1K1Q1","E1","N1","6.882","KWH","3/03/2016 0:30","A"
"4103693793","E1K1Q1","K1",,"2.616","KVARH","3/03/2016 0:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 0:30","A"
"4103693793","E1K1Q1","E1","N1","6.39","KWH","3/03/2016 0:45","A"
"4103693793","E1K1Q1","K1",,"2.544","KVARH","3/03/2016 0:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 0:45","A"
"4103693793","E1K1Q1","E1","N1","6.276","KWH","3/03/2016 1:00","A"
"4103693793","E1K1Q1","K1",,"2.526","KVARH","3/03/2016 1:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 1:00","A"
"4103693793","E1K1Q1","E1","N1","6.39","KWH","3/03/2016 1:15","A"
"4103693793","E1K1Q1","K1",,"2.55","KVARH","3/03/2016 1:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 1:15","A"
"4103693793","E1K1Q1","E1","N1","6.858","KWH","3/03/2016 1:30","A"
"4103693793","E1K1Q1","K1",,"2.634","KVARH","3/03/2016 1:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 1:30","A"
"4103693793","E1K1Q1","E1","N1","7.644","KWH","3/03/2016 1:45","A"
"4103693793","E1K1Q1","K1",,"2.754","KVARH","3/03/2016 1:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 1:45","A"
"4103693793","E1K1Q1","E1","N1","7.398","KWH","3/03/2016 2:00","A"
"4103693793","E1K1Q1","K1",,"2.724","KVARH","3/03/2016 2:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 2:00","A"
"4103693793","E1K1Q1","E1","N1","6.63","KWH","3/03/2016 2:15","A"
"4103693793","E1K1Q1","K1",,"2.598","KVARH","3/03/2016 2:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 2:15","A"
"4103693793","E1K1Q1","E1","N1","6.294","KWH","3/03/2016 2:30","A"
"4103693793","E1K1Q1","K1",,"2.544","KVARH","3/03/2016 2:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 2:30","A"
"4103693793","E1K1Q1","E1","N1","6.354","KWH","3/03/2016 2:45","A"
"4103693793","E1K1Q1","K1",,"2.544","KVARH","3/03/2016 2:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 2:45","A"
"4103693793","E1K1Q1","E1","N1","6.378","KWH","3/03/2016 3:00","A"
"4103693793","E1K1Q1","K1",,"2.508","KVARH","3/03/2016 3:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 3:00","A"
"4103693793","E1K1Q1","E1","N1","6.978","KWH","3/03/2016 3:15","A"
"4103693793","E1K1Q1","K1",,"2.634","KVARH","3/03/2016 3:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 3:15","A"
"4103693793","E1K1Q1","E1","N1","7.47","KWH","3/03/2016 3:30","A"
"4103693793","E1K1Q1","K1",,"2.706","KVARH","3/03/2016 3:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 3:30","A"
"4103693793","E1K1Q1","E1","N1","7.392","KWH","3/03/2016 3:45","A"
"4103693793","E1K1Q1","K1",,"2.706","KVARH","3/03/2016 3:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 3:45","A"
"4103693793","E1K1Q1","E1","N1","6.612","KWH","3/03/2016 4:00","A"
"4103693793","E1K1Q1","K1",,"2.574","KVARH","3/03/2016 4:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 4:00","A"
"4103693793","E1K1Q1","E1","N1","6.354","KWH","3/03/2016 4:15","A"
"4103693793","E1K1Q1","K1",,"2.52","KVARH","3/03/2016 4:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 4:15","A"
"4103693793","E1K1Q1","E1","N1","6.258","KWH","3/03/2016 4:30","A"
"4103693793","E1K1Q1","K1",,"2.496","KVARH","3/03/2016 4:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 4:30","A"
"4103693793","E1K1Q1","E1","N1","6.456","KWH","3/03/2016 4:45","A"
"4103693793","E1K1Q1","K1",,"2.508","KVARH","3/03/2016 4:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 4:45","A"
"4103693793","E1K1Q1","E1","N1","6.984","KWH","3/03/2016 5:00","A"
"4103693793","E1K1Q1","K1",,"2.592","KVARH","3/03/2016 5:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 5:00","A"
"4103693793","E1K1Q1","E1","N1","7.218","KWH","3/03/2016 5:15","A"
"4103693793","E1K1Q1","K1",,"2.604","KVARH","3/03/2016 5:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 5:15","A"
"4103693793","E1K1Q1","E1","N1","7.404","KWH","3/03/2016 5:30","A"
"4103693793","E1K1Q1","K1",,"2.616","KVARH","3/03/2016 5:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 5:30","A"
"4103693793","E1K1Q1","E1","N1","6.702","KWH","3/03/2016 5:45","A"
"4103693793","E1K1Q1","K1",,"2.49","KVARH","3/03/2016 5:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 5:45","A"
"4103693793","E1K1Q1","E1","N1","6.348","KWH","3/03/2016 6:00","A"
"4103693793","E1K1Q1","K1",,"2.454","KVARH","3/03/2016 6:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 6:00","A"
"4103693793","E1K1Q1","E1","N1","6.39","KWH","3/03/2016 6:15","A"
"4103693793","E1K1Q1","K1",,"2.418","KVARH","3/03/2016 6:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 6:15","A"
"4103693793","E1K1Q1","E1","N1","6.594","KWH","3/03/2016 6:30","A"
"4103693793","E1K1Q1","K1",,"2.49","KVARH","3/03/2016 6:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 6:30","A"
"4103693793","E1K1Q1","E1","N1","8.256","KWH","3/03/2016 6:45","A"
"4103693793","E1K1Q1","K1",,"2.652","KVARH","3/03/2016 6:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 6:45","A"
"4103693793","E1K1Q1","E1","N1","8.04","KWH","3/03/2016 7:00","A"
"4103693793","E1K1Q1","K1",,"2.646","KVARH","3/03/2016 7:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 7:00","A"
"4103693793","E1K1Q1","E1","N1","7.608","KWH","3/03/2016 7:15","A"
"4103693793","E1K1Q1","K1",,"2.61","KVARH","3/03/2016 7:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 7:15","A"
"4103693793","E1K1Q1","E1","N1","7.224","KWH","3/03/2016 7:30","A"
"4103693793","E1K1Q1","K1",,"2.556","KVARH","3/03/2016 7:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 7:30","A"
"4103693793","E1K1Q1","E1","N1","7.326","KWH","3/03/2016 7:45","A"
"4103693793","E1K1Q1","K1",,"2.562","KVARH","3/03/2016 7:45","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 7:45","A"
"4103693793","E1K1Q1","E1","N1","7.338","KWH","3/03/2016 8:00","A"
"4103693793","E1K1Q1","K1",,"2.55","KVARH","3/03/2016 8:00","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 8:00","A"
"4103693793","E1K1Q1","E1","N1","7.65","KWH","3/03/2016 8:15","A"
"4103693793","E1K1Q1","K1",,"2.55","KVARH","3/03/2016 8:15","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 8:15","A"
"4103693793","E1K1Q1","E1","N1","8.574","KWH","3/03/2016 8:30","A"
"4103693793","E1K1Q1","K1",,"2.664","KVARH","3/03/2016 8:30","A"
"4103693793","E1K1Q1","Q1",,"0","KVARH","3/03/2016 8:30","A"
"4103693793","E1K1Q1","E1","N1","8.814","KWH","3/03/2016 8:45","A"
